Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1731102244,100,,Aggregated,6.000000,0.000000,19000,23000,23000,24000,25000,25000,27000,27000,27000,27000,27000,93,0,19000.0,18020.109823043014,3062.6286049999862,26961.948833000064,60583.79569892473
1731102245,100,,Aggregated,6.400000,0.000000,20000,23000,23000,24000,25000,27000,27000,28000,28000,28000,28000,98,0,20000.0,18374.922888153065,3062.6286049999862,27530.14676800001,60766.163265306124
1731102246,100,,Aggregated,6.000000,0.000000,20000,23000,23000,24000,25000,27000,27000,28000,28000,28000,28000,100,0,20000.0,18412.15870314,3062.6286049999862,27530.14676800001,61161.76
1731102247,100,,Aggregated,6.100000,0.000000,20000,23000,23000,24000,25000,27000,27000,28000,29000,29000,29000,105,0,20000.0,18612.347467228574,3062.6286049999862,29189.806185999943,61606.57142857143
1731102248,100,,Aggregated,5.800000,0.000000,20000,23000,24000,24000,26000,27000,29000,30000,31000,31000,31000,108,0,20000.0,18813.71189215741,3062.6286049999862,30654.55947800001,61549.73148148148
1731102249,100,,Aggregated,6.100000,0.000000,20000,23000,23000,24000,25000,27000,29000,30000,31000,31000,31000,111,0,20000.0,18815.63900354955,3062.6286049999862,30654.55947800001,62029.22522522522
1731102250,100,,Aggregated,5.800000,0.000000,20000,23000,24000,24000,26000,27000,31000,32000,33000,33000,33000,122,0,20000.0,19046.548903270494,3062.6286049999862,32636.44303500007,62126.82786885246
1731102251,100,,Aggregated,5.800000,0.000000,20000,23000,24000,24000,26000,27000,31000,32000,33000,33000,33000,126,0,20000.0,18916.244597698416,3062.6286049999862,32636.44303500007,62426.1746031746
1731102252,100,,Aggregated,6.000000,0.000000,19000,22000,23000,24000,26000,28000,32000,33000,34000,34000,34000,139,0,19000.0,18735.5851468849,3062.6286049999862,34367.497028000005,62519.359712230216
1731102253,100,,Aggregated,5.600000,0.000000,19000,22000,23000,24000,26000,28000,33000,34000,35000,35000,35000,143,0,19000.0,18758.875782566443,3062.6286049999862,35097.641371000005,62635.28671328671
1731102257,100,,Aggregated,4.800000,0.000000,19000,22000,23000,24000,26000,29000,34000,35000,37000,37000,37000,148,0,19000.0,18740.040484324338,3062.6286049999862,36599.38246399997,62680.47297297297
1731102258,100,,Aggregated,4.800000,0.000000,19000,22000,23000,24000,26000,29000,34000,35000,37000,37000,37000,149,0,19000.0,18707.265210026857,3062.6286049999862,36599.38246399997,62788.43624161074
1731102259,100,,Aggregated,4.200000,0.000000,18000,22000,23000,24000,26000,29000,33000,35000,37000,37000,37000,156,0,18000.0,18509.837865256417,3062.6286049999862,36599.38246399997,63233.32692307692
1731102260,100,,Aggregated,4.200000,0.000000,18000,22000,23000,24000,25000,28000,33000,35000,37000,37000,37000,161,0,18000.0,18390.504860459638,3062.6286049999862,36599.38246399997,63565.14906832298
1731102261,100,,Aggregated,4.200000,0.000000,17000,21000,23000,24000,25000,28000,33000,35000,37000,37000,37000,168,0,17000.0,18257.996814815484,3062.6286049999862,36599.38246399997,64112.33928571428
1731102262,100,,Aggregated,4.100000,0.000000,17000,21000,23000,23000,25000,27000,33000,35000,37000,37000,37000,181,0,17000.0,18156.985438270727,3062.6286049999862,36599.38246399997,64346.872928176796
1731102263,100,,Aggregated,4.000000,0.000000,17000,21000,23000,23000,25000,27000,33000,35000,37000,37000,37000,190,0,17000.0,18099.806588363168,3062.6286049999862,36599.38246399997,64384.257894736846
1731102264,100,,Aggregated,4.500000,0.000000,16000,20000,23000,23000,25000,27000,33000,35000,37000,37000,37000,196,0,16000.0,17985.1788569796,3062.6286049999862,36599.38246399997,64586.913265306124
1731102265,100,,Aggregated,4.300000,0.000000,16000,20000,22000,23000,25000,27000,32000,34000,37000,37000,37000,204,0,16000.0,17826.783032460797,3062.6286049999862,36599.38246399997,64201.10294117647
1731102266,100,,Aggregated,4.300000,0.000000,16000,20000,22000,23000,25000,27000,32000,34000,37000,37000,37000,206,0,16000.0,17783.035391946614,3062.6286049999862,36599.38246399997,64096.18932038835
1731102267,100,,Aggregated,5.700000,0.000000,16000,20000,22000,23000,25000,27000,32000,34000,37000,37000,37000,210,0,16000.0,17759.144516966677,3062.6286049999862,36599.38246399997,64110.29523809524
1731102268,100,,Aggregated,5.700000,0.000000,16000,20000,22000,23000,25000,27000,32000,34000,37000,37000,37000,213,0,16000.0,17707.231959962453,3062.6286049999862,36599.38246399997,64337.75117370892
1731102269,100,,Aggregated,6.100000,0.000000,16000,19000,22000,23000,25000,27000,32000,34000,37000,37000,37000,221,0,16000.0,17590.004612669694,3062.6286049999862,36599.38246399997,64669.38461538462
1731102270,100,,Aggregated,6.400000,0.000000,16000,19000,22000,23000,25000,27000,32000,34000,37000,37000,37000,222,0,16000.0,17576.15432697749,3062.6286049999862,36599.38246399997,64732.88738738739
1731102271,100,,Aggregated,6.400000,0.000000,16000,19000,22000,23000,25000,27000,32000,34000,37000,37000,37000,228,0,16000.0,17495.097787070186,3062.6286049999862,36599.38246399997,64666.45614035088
1731102272,100,,Aggregated,6.300000,0.000000,16000,19000,22000,23000,25000,27000,32000,34000,37000,37000,37000,235,0,16000.0,17453.336000497882,3062.6286049999862,36599.38246399997,64685.34468085106
1731102273,100,,Aggregated,5.900000,0.000000,16000,18000,21000,23000,24000,27000,31000,34000,37000,37000,37000,254,0,16000.0,17235.21983490552,3062.6286049999862,36599.38246399997,64495.74409448819
1731102274,100,,Aggregated,5.900000,0.000000,16000,18000,21000,23000,24000,27000,31000,34000,37000,37000,37000,262,0,16000.0,17137.056012198485,3062.6286049999862,36599.38246399997,64009.8320610687
1731102275,100,,Aggregated,5.500000,0.000000,16000,18000,21000,22000,24000,27000,31000,34000,37000,37000,37000,270,0,16000.0,17040.523185440747,3062.6286049999862,36599.38246399997,63880.351851851854
1731102276,100,,Aggregated,6.800000,0.000000,16000,18000,21000,22000,24000,27000,31000,34000,37000,37000,37000,277,0,16000.0,16925.947855122748,3062.6286049999862,36599.38246399997,64163.675090252706
1731102277,100,,Aggregated,6.800000,0.000000,16000,18000,21000,22000,24000,27000,31000,34000,37000,37000,37000,279,0,16000.0,16898.56364574194,3062.6286049999862,36599.38246399997,64230.28673835126
